cnt, z, rho, phi, sebid, tt_list
1,1,1,1,50032,t3_2,t3_3,t4_2,t4_3
1,2,1,1,50033,t4_2,t4_3
1,3,1,1,50034,t4_2,t4_3,t5_2,t5_3
1,4,1,1,50035,t4_2,t4_3,t5_2,t5_3
1,5,1,1,50036,t4_2,t4_3,t5_2,t5_3
1,6,1,1,50037,t4_2,t4_3,t5_2,t5_3
1,7,1,1,50038,t5_2,t5_3
1,8,1,1,50039,t5_2,t5_3
1,9,1,1,50040,t5_2,t5_3,t6_2,t6_3
1,10,1,1,50041,t5_2,t5_3,t6_2,t6_3
1,11,1,1,50042,t5_2,t5_3,t6_2,t6_3
1,12,1,1,50043,t5_2,t5_3,t6_2,t6_3
1,13,1,1,50044,t5_2,t5_3,t6_2,t6_3
1,14,1,1,50045,t6_2,t6_3
1,15,1,1,50046,t6_2,t6_3
1,16,1,1,50047,t6_2,t6_3
1,17,1,1,50048,t6_2,t6_3
1,18,1,1,50049,t6_2,t6_3
1,19,1,1,50050,t6_2,t6_3
1,20,1,1,50051,t6_2,t6_3
1,21,1,1,50052,t6_2,t6_3
1,22,1,1,50053,t6_2,t6_3
1,23,1,1,50054,t6_2,t6_3
1,24,1,1,50055,t6_2,t6_3
1,25,1,1,50056,t6_2,t6_3
1,26,1,1,50057,t6_2,t6_3
1,27,1,1,50058,t6_2,t6_3
1,28,1,1,50059,t6_2,t6_3
1,29,1,1,50060,t6_2,t6_3
1,30,1,1,50061
1,31,1,1,50062
1,-1,1,1,50031,t3_2,t3_3,t4_2,t4_3
1,-2,1,1,50030,t3_2,t3_3,t4_2,t4_3
1,-3,1,1,50029,t3_2,t3_3
1,-4,1,1,50028,t2_2,t2_3,t3_2,t3_3
1,-5,1,1,50027,t2_2,t2_3,t3_2,t3_3
1,-6,1,1,50026,t2_2,t2_3,t3_2,t3_3
1,-7,1,1,50025,t2_2,t2_3,t3_2,t3_3
1,-8,1,1,50024,t2_2,t2_3
1,-9,1,1,50023,t2_2,t2_3
1,-10,1,1,50022,t1_2,t1_3,t2_2,t2_3
1,-11,1,1,50021,t1_2,t1_3,t2_2,t2_3
1,-12,1,1,50020,t1_2,t1_3,t2_2,t2_3
1,-13,1,1,50019,t1_2,t1_3,t2_2,t2_3
1,-14,1,1,50018,t1_2,t1_3,t2_2,t2_3
1,-15,1,1,50017,t1_2,t1_3
1,-16,1,1,50016,t1_2,t1_3
1,-17,1,1,50015,t1_2,t1_3
1,-18,1,1,50014,t1_2,t1_3
1,-19,1,1,50013,t1_2,t1_3
1,-20,1,1,50012,t1_2,t1_3
1,-21,1,1,50011,t1_2,t1_3
1,-22,1,1,50010,t1_2,t1_3
1,-23,1,1,50009,t1_2,t1_3
